content,title
"ㅎㅎ 어제밤 잠이 안와 까페에 들어와 글읽고 댓글달고 ㅋ 어떤 분인지 기억이 가물가물 ㅋㅋ  저도 생리가 매달하는게 아니고 2개월에 한번 3개월에 한번 이런식으로 하거든요 매달 했을땐 별루 신경도 안썼는데 아는 언니가 이렇게 한다니깐 너도 끊어질때 되었다고 하니  좀 신경이 쓰여 언제 했는지 핸폰달력에 표기하는 버릇이 생겼네요  그 댓글 달고 화장실에 볼일을 보고 나오려는데 왠지 꺼림직?? ㅠㅠ 휴지에 ㅋ  드뎌 2개월만에 또 나오네요~~  올핸 1월, 4월, 5월, 6월, 그리고 8월 이렇게 했네요 공백이 길다가도 가끔은 한달에 한번씩 하다가 또 2개월 한번 왜 그럴까요~~  안나와서 걱정이고 참  7월은 더운지 알고 건너뛰었나 싶기도 하고 ㅎㅎㅎ",시셈 했나보네요
제가 워낙 하체가 부실 한데 작년에 서서 일하곳에서 너무 무리해서 발목 근처가  많이  아파서 한의원도  다니고  정형외과도  다니곤 했는데아   요번에는 한동안 유명한  한의원 다녔거든요그런데 큰 효과는 없는것 같아 다시  병원으로옮길까 싶네요  에효 ㅡㅡ참 뎐 벌기 힘드네요어째  병원비가 더  나가는듯 ㅡㅡ하여간  또  병원 열심히 다녀 볼려구요이제  나이 먹는증가가 점점 확실 해지는것  같아서글프네요그래도  우갱님들  만나 다행이네요하소연  할곳도  생겨서  ㅎ다시  화이팅 해야겠죠아무쪼록   건강하게  삽시다~~!!우갱님들  화이팅~~,다리 때문에 고민이네요~
"약간 서늘한 걸 좋아하는데 에어컨 바람은 싫고 온 몸에서 열이 확확 나네요.  아들이 다가오면  저리 가라~ 엄마 불 뿜고 승천하겠다! 합니다.  이렇게 열이 나는 게 마지막 연소 과정인 거 같아요.ㅠㅠ  누군들 늙지 않겠냐만은 늙는다는 게, 늙어가는 과정이 참 유쾌하지만은 않아요.  몸만 약해지는 게 아니라 맘도 더 여려지는 것 같고.. 어흑~~  ","후끈후끈, 땀 범벅..ㅜㅜ"
뭔가 시원섭섭하네요 지난주 심장이 덜컹거리고 두근거려 오만 검사 다했는데 다~괜찮고 폐경이 임박했다고 그래서 그럴지도 모른다고 하네요~뭔가 시원섭섭하네요 지난달 쬐금 있는둥 마는둥 하더니~~ 아~~난 여성스러운디 엄청 ㅋㅋ 여성호르몬이 없다니 ~ 누웠다하면  누가 업어가도 모를정도로 잘 자는데 ㅋ 여성호르몬이 다 되었다고 ~    이젠 받아들여야겠죠~~~,페경이 임박했단 말 들으니~
다들..안녕하신가요? 습하고 훅..덥습니다   저는..,비가오는데..
아들  남편  자는데 전 누웠다가  일어났습니다  아들이 점심에 치킨 먹길래  한쪽  먹어야지  생각하고 한참  먹다보니  콜라까지  마셔가며  얼마나  먹어댔는지  죄책감에 헬스가서  열심히 운동하고 저울 올라가보니  그대로  유지하고  있네요 다행입니다  모레부터는 금식할려구요  대장내시경  찍어야되거든요  물만 먹구요  몸무게 변화가 조금 있겠죠 기대됩니다,잠이  안오네요
여행후 피부트러블인줄 알았는데 겨드랑이 가슴 옆구리부위에서 빨갛게 올라오다가 부위가 점점 넓어지네요 ㅜ피부과에선 대상포진아니고 뭐라뭐라하는데요호르몬제 부작용일수도 있다고 세번째 가니 말해주네요호르몬제 먹으면서 컨디션 많이회복됐는데산부인과를 가야할지 피부과를 가야할지ㅜ밤에 몸전체가 조금근질거리고 간혹 따끔거리는 증상이있는데저와 비슷한 사례있으신분 계세요?,피부 발진이요 ㅠ
항상 25일 주기로 했었는데~기간도 이틀정도 양도 적고요~그.런.데~~저번달에 22일에 했는데 아직 안해요.이러면서 슬슬 끊기는 거겠죠?생리를 초등학교 졸업식때 해서 일찍시작한 편이예요.이러다가 폐경오신분 있을까요?,생리날짜가 지났어요.
저는 아직 칼생리이긴해요주기가 25일 정확한데양이 갑자기 첫날이나 둘쨋날왈칵 나오기도 하며무엇보다도젤리같은 엄지손가락 절반만큼의 덩어리가 나오기도 하네요이거 병원가봐야할까요?,생리할때..
두 달에 한번 정도 하는거 같고한 달은 소변볼때 찌꺼기 같은거만 나오네요 님들도 그러세요?,생리
요 며칠 기분 다운되서 맘 먹고 스파와서 모임방 잡고 찜질 했더니 예상치 않은 손님이 왔네요ㅠ찜질은 다 했네요ㅜㅜ찜질 딱 한번 했는데~기분이 요상 했던것이 이럴라고 그랬나싶네요ㅠ꼭 날 잡아서 어디가면 이런 일 생긴다는ㅠㅠ내일 늦게까지 있다가 가려고 했는데 그러진 못하겠네요.진짜 왜 이럴까요ㅜㅜ,가는날이 장날이라더니 ~ㅠ
4월 생리후 건너뛰고뛰고휴가날..8월에 엄청 양많게했네요..생리끝나고 일주일 훨씬지났는데왜!!! 배는 계속 생리할것같은느낌으로 샤르르 거리는걸까요?참화애락큐 먹고 홍조.상열감 반이상줄었다 좋다 했는데이번생리 시작함서 또 처음처럼막 열오르구 식고 땀에 홍조에 ㅜ화애락이 소요없어진건지.. 생리때문에 또 홀몬변화인건지..에휴...=3=3,생리통같은 배아픔..
한동안 괜찮았는데 조금전 비슷한가려윰증 댓글단후지금 또 가려워요 팔도 가렵고 양옆구리도 등도 가럽네요등긁개 로 박박 긁어주고미칠거같은 가려움알로에크림을 바를까요?,목밑부분이 가려워요
40대 중후반   몸상태어떤가요?혹시 손목.발목.무릎도  안픈가요?아직까진  생리는 정확한데  생리량도 거의없고..늦은 46세인데  출퇴근후  운동을안해서인지  아님  요나이때는 이런건지..버스타고 내릴때  특히  아침엔  무릎이  좀 아프네요..ㅡㅡ,40대중후반  갱년기증상있나요?
"밤새 더웠다 추웠다ㅠㅠ침대에서 자다가 죽을듯이 더워서 날바닥에 대 자로 누워서 자다가,또 막 추워져서 침대 위로 올라가 이불덮고 자다가,또 덥고 땀나고... 이러기를 세번은 반복했나봐요 헝...아침되니 온몸은 누가 물엿을 발라놨는지 끈적끈적ㅠㅠ저만 그런가요?밤새 미친년처럼 이게 뭔짓인가싶어요",저만 그런가요?
어제 샤워하고 아무렇지 않게 평상시랑 같은데자는데 왜이리 몸이 가려운지..경추아포 신경주사 맞고이제 잠좀 자려고 해보니 어젠 또 가려워서 잠을 설치고 ㅎㅎㅎ  알레르기 약을 먹어야 하는지~~ 갱년기 때문에 이런건지 모르겠지만.. 혹시 저랑 같은 증상이있는데 어떠신지~ 하루만 그러면 다행인데  자주 오면  방어를 해야 할것 같아 글 남겨 봅니당~~~,몸이 가려움증상있는분도 있나요?
"군산으로 7월 말에 시집오구부터향수병으로 20년째..연중행사로 7월에서8월중순쯤 이면 그냥 아팠어요..이번에도 감기가 오시더라구요..그런가 했는데..윽 이번엔  감기가 문제가 아니네요..아푸기 시작한날 부터 ㅅㅂㄴ 허리아푸시다고  병원 물리치료 다니다상태가 심해보여  달래고 어르고(좀 심한 공항장애가 있어서) MRI 찍으니 4,5번 디스크 터지고3.4번 디스크 분리증 심해지고 강제로 병원 입원 ..입원한날 인사발령 나서리 사무실 비상..2일 있다  퇴원  ..그러곤 다시 2일 있다 입원.. 퇴원..반복하다보니절 생고생 시키시네요..이래저래 저의 면역력이 제로가된듯 ..거기에 감기까지 왔으니 ..비타민 주사 맞고 좀 나아지나 했드만급성 두드러기가 나기 시작 ..4일 연짱 주사 맞고 약 먹어도 도저히 기미가 안보이네요..첫날은 좀 가라 앉은듯 하더만  이젠 약발도 안 받는듯..온몸에 얼룩덜룩..간질간질..미치겠네요..아무것도 못하겠고..보구 있음 속상하고이러다 우울증 올까 겁나네요..근데 퇴근하고 와서 아푸다고 또 끙끙거리는 ㅅㅂㄴ 보니 짜증이.. 속상해 푸념하고 갑니다 ..",속상해 푸념해보아요
나이를먹긴먹었나봐요ㅡㅡ마흔중반이 다가오도록몸과맘은 아직 30대려니흰머리 몇개없다는 자부심으로 살아왔는데몇일전 지인때문에 크게 신경쓸일이있어 자포자기하구손발 네일이며..피부며..머리며..아무생각없이지냈어요...마음다스리느라..어제저녁 거울보다가 염색해야하는데 하며무심결에봤더니앞머리쪽이 와장창~~~나있네요 세상에..갑자기 몸이 늙은걸까요?넘 서글프네요..다시 정신차리구담주부터 네일이며 미용실이며 다녀야겠어요저녁에는 팩두좀하구그보다 살을 제일먼저 빼야하는데....;;;;,흰머리..가ㅠㅠ
,소화기능이 떨어져서 그럴까요?
웟쪽으로요.흰머리가  얼마나더날라고하는지.두피가헐겄어요.긁어대서..감을때마다  머리도한웅큼씩빠지고..오늘아침도한웅큼 손에들고대머리되겄다혼잣말했네요..자꾸 나이먹는게  실감이드니슬퍼질라하네요..서방  머리빠진다고고만   약올려묵어야겠어요,머리가 가려워요..
"오십견증상이 어떤건가요?요즘 어깨가 너무 아프고 팔들기도 아픈데, 혹시 오십견증상중에 어깨가 많이 아프면 가슴까지도 찌릿하며 느낌이상한가요?",오십견 증상
어제 자궁근종제거시술하고 하루입원했더니 참 힘드네요. 척추마취한거라 한나절은 꼼짝달싹 못하는 상태로 누워 있었어요. 남편과 아들은 남자라 세부적인(?)건 시킬수도 없을것 같고 딱히 할것도 없을것같아 집에 가서 자고 오라고 보냈 는데.. 못움직이고 누워만있으니 정말 불편한것 투성이더라구요. 간호사님은 수술후 첫날은 꼭 보호자가 있어야하는건데 하시고 전 지금이 첨이고 하루지만 여성분들 며칠씩 입원할때 간병인이 꼭 필요할때 어떻게들 하시나요? 남편과 자식이 같이 있어주지 못할때말이죠.가족이 없을 노후가 특히 걱정되네요. %%%%%%%%%%%%%%~~~~~염려해주신덕에 퇴원잘해서 집에 왔어요~고맙습니다. 겨우 1박2일의 입원을 하고도 이렇게 힘드니 오랜기간 누워계신 환자분들과 가족분들 얼마나 힘들지 이번에 깨달았습니다. 간병인시스템이 꼭 개선되어야할 문제이고 간병인들역시 환자들의 가려움을 잘 알고 돌봐주셔야할것같아요.하반신이 움직이지 않아 꼼짝없이 반나절이상을 누워있는데 와~ 감각이 살아있는 등과 허리는 얼마나 배기던지요. 이래서 욕창이 생기는구나.. 짐작은 했지만 짧게 라도 경험해보니 얼마나 힘드실지 십만분의 일은 깨달은것같아요.위로와 걱정해주셔서 큰힘이됬습니다. 감사드리고 우리 큰병안나게 조심히 살아요. 나이가 나이니만큼~~간병인 은행같은거~~~ 있나요? 농사일할때 품앗이처럼요. 간병인도 품앗이가 있다면? 어제부터 별생각을 다해봅니다. ㅎ 오늘은 잠 잘 잘수 있을것 같아요. ,하루 입원해보니..
"어려운 글을 올리네여..제가 갱년기 증상온건같아여~~  폐경은 아직이고요~~ 아래에 노란거나 흰거 나온지는 몇개월됐었여.한달에한번하는 관계후엔 피가 비추고 냄새나서마침 올해가 검진하는 해라..  산부인과에서 초음파,암검사 받았어여.. 가드네렐라 질염균이 검출됐고자궁경부암검사 결과도 중증염증에 반응성세포변화로 염증치료후 재검권고하네여 ㅠ.ㅠ 항생제 열흘간 먹었는데증상은 많이 가셨어여..자궁암검사 또 받아야하는지 여기에서 여쭙니다.님들께.. ",자궁암검사결과..
어제 아침부터법원이랑 법률구조공단가서 상담받고일단은 세입자에게 올 추석전까진월세 봐 주기로 하고내년초부터 계약해지하겠다고그렇게 결론을 내렸어요근데 상담 받으면서도제 목소리는 덜덜 떨리고가슴은 왜 이리 뛰는지영감탱이는 당장 세입자 내 보라고 난리내가 누굴 봐 줄 입장은 아니지만이제 4개월반 넘게 월세 안 들어와서내보내기엔보증금도 있고 형편도 어렵고여튼 세입자의 사건땜에제 혼자 마니 놀랐네요그러다가 어제 오후에 꽈리고추 무침을 했는데간보다가...욕 나왔어요너무 매워서ㅜㅜ찬걸 벌컥 마시고 계속 입안에 넣고 있고고추가 그리 매울줄이야야근 보내고 혼자서 늦게 저녁먹고죠스바를 하나 먹었는데한시간정도 지나니 그때부터배가 자꾸 아픈거 있죠밤새도록 쫙쫙쫙내  배속에 이리 물이 마니 들었나 할정도마니 나왔네요덕분에 날만 꼬딱결국 아침일찍부터 링겔 맞고근데 어제밤 설사하면서 계속 샤워기로 씻고오늘 링겔 맞으면서 누워있는데소변 나오는곳이 찌릿찌릿의사쌤은 일단은 장염부터치료하고 증상이 더 심해지면다시 병원오라고예전에 급성방광염 걸릴때와지금은 다른것 같아요다른곳은 증상 없고거기만 자꾸 찌릿찌릿왜 자꾸 여기저기가 탈이 나는지진짜 죠스바때문인지아니면 급신경 써서 스트레스로 인한 장염인지설사가 그리 사람을 힘들게 하는지는아마도 첨 겪어본듯 해요왜 찌릿찌릿할까요?설사하면서 샤워기로 씻은게병균을 여기저기 번지게 한 결론인지어제밤 잠 못잤더니지금 막 잠이 오네요마무리도 제대로 못 짓구 갑니다,이제는 신경 쓰면 어딘가 탈이 나나 봅니다
24시간 홀터검사까지 했는더 약간 빈맥이 잡히나 병적인건 아니라네요? 갱년기 검사랑 갑상선 검사 결과는 아직 나오진 않았지만~~~ 수시로 가슴이 덜컹?거리기도 하고 좀 답답해서 큰 숨을 쉬어야하기도 하고  ㅜ ㅜ 긴장하지 않았는데 긴장상태같기도 하고~~신경성일까요?(신경 별로 안쓰는디 ㅜ) 갱년기 증상 중 하나일까요? 우갱님 중엔 저같으신 분 없으시나요?  ,부정맥 증상인데 부정맥이 아니라네요~
휴가때 풀장에 심취해 과격하게수영했더니 에궁..어깨가 아파서 고생하다가 남편한테끌려와 진로받았네요..어깨 부실인가?나이가 드니 하나둘 고장인지 ..갑자기 천하장사도 슬픈하루네요~,휴가때 넘무리했는지..
생리 안한지 거의 1년 열감올라오고 땀나고  하는편인데 관절마디가 아프네요 운동이 답인건 아는데 호르몬제는 먹으면 부작용 있을거같고 ㆍㆍㆍ개인적인생각입니다만 기분은 그냥 괜찮은편이고 잠잘자요 효과보신분들 정보좀공유해요 한약을 좀 먹어야하나 고민중입니다 정보주시는분들 미리 감사인사드려요~^^,갱년기 뭐먹고 이겨내세요
